"AS46052","EEPIS-AS-ID Politeknik Elektronika Negeri Surabaya",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},654,
"AS46024","BNI-AS-ID PT. Bank Negara Indonesia (Persero), Tbk.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},653,
"AS46017","BAKOSURTANAL-AS-ID Badan Koordinasi Survei dan Pemetaan Nasional (BAKOSURTANAL)",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},652,
"AS132660","IDNIC-UNG-AS-ID Universitas Negeri Gorontalo",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},648,
"AS63882","GPL-AS-ID PT Giga Prima Lestari",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},623,
"AS58488","IDNIC-KKP-AS-ID PUSDATIN KKP",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},619,
"AS131746","PERMANA-AS-ID PT. Medianusa Permana",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},617,
"AS55693","BATI-AS-ID PT. Bangun Abadi Teknologi Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},603,
"AS38785","BAGUSNET-AS-ID PT. BORNEO BROADBAND TECHNOLOGY",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},597,
"AS38146","DIGINET-AS-ID DIGITAL WIRELESS INDONESIA PT.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},587,
"AS135478","ASN-CBNBROADBAND PT. Cyberindo Aditama",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},584,
"AS133361","IDNIC-UNPAR-AS-ID Universitas Katolik Parahyangan",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},573,
"AS63878","VICTORYNET-AS-ID PT Victory Network Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},572,
"AS38527","MLINK-AS-ID JAWA POS NATIONAL NETWORK MEDIALINK, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},571,
"AS45304","PETRA-AS-ID PetraNet, Surabaya, Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},569,
"AS38510","DEPTAN-AS-ID KEMENTERIAN PERTANIAN REPUBLIK INDONESIA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},555,
"AS17826","SATATANET-ID Jl. Raya Pasar Minggu no 99D",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},554,
"AS38783","IDNIC-ID Indonesia Network Information Center",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},553,
"AS55695","UIN-AS-ID Universitas Islam Negeri Sunan Kalijaga Yogyakarta",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},552,
"AS38525","NETSOFT-AS-ID Netsoft, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},549,
"AS59151","IDNIC-JOGJAPROV-AS-ID Bidang Layanan Teknologi dan Informasi Dinas Perhubungan",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},545,
"AS46039","BAPEPAM-LK-AS-ID Badan Pengawas Pasar Modal dan Lembaga Keuangan",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},544,
"AS45716","JETFLASH-AS-ID Cikarang Cyberindo PT.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},543,
"AS59278","VNTNET-AS-ID PT Jaringan VNT Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},541,
"AS46034","DEPKES-AS-ID Departemen Kesehatan",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},541,
"AS59149","TUJUHDELAPANSEMBILANNET-AS-ID PT. TUJUH DELAPAN SEMBILAN NET",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},537,
"AS134635","IDNIC-BANYUWANGIKAB-AS-ID Dinas Perhubungan, Komunikasi dan Informatika Kabupaten Banyuwangi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},524,
"AS4382","INDONUSA-ID PT. Indonusa System Integrator Prima",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},524,
"AS58818","IDNIC-UMY-AS-ID Universitas Muhammadiyah Yogyakarta",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},522,
"AS18051","JARDIKNAS-AS-AP Pustekkom",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},517,
"AS46057","UMM-AS-ID Universitas Muhammadiyah Malang",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},512,
"AS133814","SUMATERANET-AS-ID PT Sumatera Global Mediatek",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},510,
"AS132677","GARUDAINFORMATIKA-AS-ID PT Garuda Media Informatika",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},509,
"AS38155","AUDIANET-AS-ID Audianet Sentra Data, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},507,
"AS38781","MASNET-AS-ID PT. Mitra Abdi Solusi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},506,
"AS23666","SISTELINDO-AS-ID PT Sistelindo Mitralintas",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},500,
"AS58824","IDNIC-UNIMED-AS-ID Universitas Negeri Medan",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},484,
"AS38165","ADSNET-AS-ID PT. AMBHARA DUTA SHANTI",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},477,
"AS46051","CITRA-AS-ID PT JEMBATAN CITRA NUSANTARA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},473,
"AS45320","DEPKOMINFO-AS-ID Departemen Komunikasi dan Informasi Republik Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},469,
"AS18156","BITNET-ID-AP BITNET ISP AS",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},468,
"AS55672","USD-AS-ID Universitas Sanata Dharma",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},457,
"AS24532","INET-AS-ID PT. Inet Global Indo",{v: 6.04, f:'6.04%'},{v: 6.04, f: '6.04%'},447,
"AS132678","IDNIC-UNEJ-AS-ID Universitas Jember",{v: 0.22, f:'0.22%'},{v: 0.22, f: '0.22%'},445,
"AS46018","DEPPERIN-AS-ID Departemen Perindustrian Republik Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},444,
"AS45312","MLD-ID PT MEDIA LINTAS DATA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},444,
"AS58394","BPK-AS-ID Badan Pemeriksa Keuangan (BPK RI)",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},443,
"AS135439","ADNET-AS-ID PT ADNET MEDIA INDONESIA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},442,
"AS63501","MENTARI-AS-ID PT Mega Mentari Mandiri",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},440,
"AS38755","BPS-AS-ID Biro Statistics",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},435,
"AS56245","FAJAR-AS-ID PT Fajar Techno System",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},433,
"AS46047","POLSRI-AS-ID Politeknik Negeri Sriwijaya",{v: 0.23, f:'0.23%'},{v: 0.00, f: '0.00%'},433,
"AS135449","BIPNET-AS-ID PT. Broadband Indonesia Pratama",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},428,
"AS132638","IDNIC-IAIN-WALISONGO-AS-ID IAIN Walisongo Semarang",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},427,
"AS63827","ECONDELIGHT PT Econdelight",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},424,
"AS59275","IDNIC-UMS-AS-ID Universitas Muhammadiyah Surakarta",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},422,
"AS63873","MAGNET-AS-ID PT Mitra Akses Globalindo",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},418,
"AS58375","UNUD-AS-ID Universitas Udayana",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},417,
"AS133352","BPMNET-AS-ID PT. Berdikari Prima Mandiri",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},416,
"AS135450","IDNIC-BSTI-AS-ID PT Berkah Solusi Teknologi Informasi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},415,
"AS58497","INTEGRA-AS-ID PT Integra Ventura",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},415,
"AS63879","IDNIC-UINSGD-AS-ID UIN Sunan Gunung Djati Bandung",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},407,
"AS58387","BPOM-AS-ID Badan Pengawas Obat dan Makanan",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},406,
"AS63867","IDNIC-DESIBLE-AS-ID PT Tirta Karya Buana",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},403,
"AS133356","IDNIC-KINEZNETWORK-AS-ID PT. Kinez Network Solutions",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},402,
"AS55687","UNTAN-AS-ID Universitas Tanjungpura",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},394,
"AS38776","GREENLINKS-AS-ID PT. Bandung Sinergi Akses Teknologi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},394,
"AS46056","GCC-AS-ID PT Jovimaro Karya Agung",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},386,
"AS133807","IDNIC-BPN-AS-ID Badan Pertanahan Nasional",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},384,
"AS38771","CYBERPLUS-AS-ID PT Cyberplus Media Pratama",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},382,
"AS4855","PI-ID-AS-AP Pacific Link Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},373,
"AS55679","HYPERMEDIA-AS-ID PT Hyperindo Media Perkasa",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},372,
"AS135467","IDNIC-BUKOPIN-AS-ID PT. Bank Bukopin, Tbk",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},368,
"AS55655","SIMS-AS-ID PT. Saranainsan Mudaselaras",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},365,
"AS131781","IDNIC-UINMALANG-AS-ID Universitas Islam Negeri Maulana Malik Ibrahin (UIN Maliki)",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},363,
"AS58514","SUPERNET-AS-ID PT. Supernet Advance Teknologi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},362,
"AS55669","MCS-AS-ID PT. Maxindo Content Solution",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},354,
"AS131776","IDNIC-LAPAN-AS-ID Lembaga Penerbangan dan Antariksa Nasional (LAPAN)",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},347,
"AS58481","ASTRA-AS-ID PT. Astra International, Tbk",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},347,
"AS24210","ANGKASAWAVE-AS-ID Angkasa Sarana Teknik Komunikasi PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},338,
"AS132663","INDOMEDIANET-AS-ID PT Indonesia Media Komunikasi Masyarakat",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},336,
"AS131767","SOLONET-AS-ID PT. SOLO JALA BUANA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},335,
"AS134627","IDNIC-UKSW-AS-ID Universitas Kristen Satya Wacana",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},324,
"AS46042","GUNADARMA-AS-ID Gunadarma University",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},322,
"AS135464","IDNIC-WINETMEDIA-AS-ID Winet Media Persada",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},318,
"AS132667","IDNIC-ID Indonesia Network Information Center",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},317,
"AS45710","CHOICENET-AS-ID Yudhawira Khatulistiwa, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},311,
"AS59158","BLAMBANGAN-AS-ID PT Blambangan Cahaya Timur",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},307,
"AS58558","IDNIC-WIJAYASOLUSINDO-AS-ID PT Jagat Media Teknologi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},307,
"AS18153","MULTIDATA-ID-AP PT Multidata Rancana Prima",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},304,
"AS131759","IDNIC-WDS-AS-ID PT. Web Data Solusindo",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},302,
"AS131755","IDNIC-AXARVA-AS-ID PT Axarva Media Teknologi",{v: 0.99, f:'0.99%'},{v: 0.99, f: '0.99%'},302,
"AS23950","IDNIC-ID Indonesia Network Information Center",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},301,
"AS59159","IDNIC-PDISBPPT-AS-ID PDIS - BADAN PENGKAJIAN DAN PENERAPAN TEKNOLOGI",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},300,
"AS46028","PACNET-AS-ID Transkon Jaya, PT",{v: 1.00, f:'1.00%'},{v: 1.00, f: '1.00%'},300,
"AS133816","IDNIC-ID Indonesia Network Information Center",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},297,
"AS46061","AIM-AS-ID PT. Adi Inti Mandiri",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},297,
"AS38761","SPM-AS-ID PT. Sakti Putra Mandiri",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},289,
"AS134658","JNETWORK-AS-ID PT JULIA MULTIMEDIA NUSANTARA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},288,
"AS56254","UNRI-AS-ID UNIVERSITAS RIAU",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},287,
"AS131765","IDNIC-DEPDAGRI-AS-ID Kementerian Dalam Negeri Republik Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},286,
"AS18056","ABADINET-AS-AP Pt Mithaharum Abadi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},285,
"AS133826","IDNIC-DIKTI-AS-ID Direktorat Jenderal Pendidikan Tinggi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},284,
"AS56241","METRASAT-AS-ID PT METRASAT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},284,
"AS131757","IDNIC-CYBERK-AS-ID Koperasi PRIMKOKAS",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},283,
"AS132655","IDNIC-DPDRI-AS-ID Sekretariat Jenderal Dewan Perwakilan Daerah Republik Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},283,
"AS136052","IDNIC-IDCLOUDHOST-AS-ID PT Cloud Hosting Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},271,
"AS45317","JATARA-AS-ID Jaringan Lintas Utara, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},271,
"AS133843","IDNIC-BRI-AS-ID PT Bank Rakyat Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},267,
"AS131785","IDNIC-MAHKAMAHAGUNG-AS-ID Mahkamah Agung RI",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},264,
"AS4637","ASN-TELSTRA-GLOBAL Telstra Global",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},264,
"AS133844","IDNIC-UINSUSKA-AS-ID Universitas Islam Negeri Suska Riau",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},262,
"AS131749","MEDIAINDOCYBER-AS-ID PT. Arthatama Adhiprima Persada",{v: 3.07, f:'3.07%'},{v: 3.07, f: '3.07%'},261,
"AS59282","GPM-AS-ID PT Giga Patra Multimedia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},249,
"AS135468","BNET-AS-ID PT. Wahana Internet Nusantara",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},246,
"AS55673","LINKNET-IDX-AS-ID Linknet-IDX ASN",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},240,
"AS23694","IDNIC-ICONMEDIANETWORK-AS-ID PT Iconmedia Lintas Nusantara",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},239,
"AS38754","PRIMENET-AS-ID PRIMEDIA ARMOEKADATA INTERNET, PT.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},237,
"AS58498","IBS-AS-ID PT Infrastruktur Bisnis Sejahtera",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},233,
"AS133355","IDNIC-POLBAN-AS-ID Politeknik Negeri Bandung",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},231,
"AS24524","IDNIC-KALTIMPROV-AS-ID Pemerintah Daerah Provinsi Kalimantan Timur",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},227,
"AS58385","BSM-AS-ID PT. Bank Syariah Mandiri",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},226,
"AS46045","SIAK-AS-ID PD Sarana Pembangunan Siak",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},225,
"AS134626","IDNIC-ARISTI-AS-ID PT. Aristi Jasadata",{v: 0.45, f:'0.45%'},{v: 0.45, f: '0.45%'},224,
"AS58479","TRISAKTI-AS-ID Trisakti University",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},221,
"AS64307","IDNIC-PRUDENTIAL-AS-ID PT. PRUDENTIAL LIFE ASSURANCE",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},219,
"AS55690","ANDIRA-AS-ID PT Andira Infomedia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},218,
"AS59146","IDNIC-BPB-AS-ID BP Berau Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},216,
"AS45714","STI-AS-ID Sampoerna Telekomunikasi Indonesia, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},216,
"AS131703","IDNIC-UNJ-AS-ID Universitas Negeri Jakarta",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},215,
"AS38001","NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd. Singapore Web Hosting Service Provider",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},214,
"AS64031","INTERFAST-AS-ID PT. Kreasi Sejahtera Teknologi",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},214,
"AS24195","DHECYBER-AS-ID Dhecyber Flow Indonesia, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},212,
"AS63868","NASIONALONLINE-AS-ID PT Nasional Online",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},211,
"AS134644","CAKRAWALA-AS-ID PT Cakrawala Lintas Kepri",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},209,
"AS59143","IDNIC-WIKA-AS-ID PT. Wijaya Karya",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},207,
"AS134451","NME-INDONESIA-AS-AP NewMedia Express Pte Ltd",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},204,
"AS135481","IDNIC-UNM-AS-ID Universitas Negeri Makassar",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},203,
"AS55698","INFOMEDIA-AS-ID Infomedia Nusantara PT.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},201,
"AS56255","TRANSTECH-AS-ID PT Transtech Communication Media",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},199,
"AS64026","IDNIC-CIREBONKAB-AS-ID Pemerintah Kabupaten Cirebon",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},199,
"AS38143","BLUELINE-AS-ID PT. Rabik Bangun Pertiwi, PMA",{v: 0.51, f:'0.51%'},{v: 0.51, f: '0.51%'},197,
"AS64301","VJN-AS-ID PT Virtual Jaringan Nasional",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},193,
"AS63886","IDNIC-UPNYK-AS-ID Universitas Pembangunan Nasional Veteran Yogyakarta",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},190,
"AS131697","SI-AS-ID PT Samudera Indonesia Tbk.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},189,
"AS24204","SATNETCOM-AS-ID Satnetcom Balikpapan PT.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},187,
"AS59140","IDNIC-GBN-AS-ID PT Global Borneo Nusantara",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},184,
"AS45313","PEMDA-NAD-AS-ID Dinas Perhubungan,komunikasi, informasi dan Telematika -NAD",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},183,
"AS38772","SMARTLINKNET-AS-ID PT. Smartlink Global Media.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},181,
"AS3583","ERX-IPTEK-ASN BPP Teknologi Networks Manager",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},181,
"AS133828","DUTAMEDIALINK-AS-ID PT Duta Medialink",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},181,
"AS56253","BTPN-AS-ID PT. Bank Tabungan Pensiunan Nasional Tbk",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},178,
"AS58478","PESAT2-AS-AP PT. Pasifik Satelit Nusantara",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},178,
"AS64024","YESIMEDIA-AS-ID PT Yesi Media Utama",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},177,
"AS45703","BKPM-AS-ID Badan Koordinasi Penanaman Modal (BKPM)",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},176,
"AS45325","PC24NET-AS-ID PT PC24 Telekomunikasi Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},175,
"AS24522","GLOBALPORTNET-AS-ID PT Global Port Binekatara",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},175,
"AS63493","IDNIC-NORLECTELEKOMINDO-AS-ID PT Norlec Telekomunikasi Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},175,
"AS64297","GLOBALMANDIRI-AS-ID PT Medialink Global Mandiri",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},172,
"AS38763","CYBERBINTAN-AS-ID PT. Cyber Bintan",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},172,
"AS24209","INTERMEDIANET-AS-ID PT. Inter Media Lintas Nusa",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},170,
"AS10137","PATRANET-AP Patrakom Internet Service Provider",{v: 15.48, f:'15.48%'},{v: 4.76, f: '4.76%'},168,
"AS133819","CIM-AS-ID PT CITRA INFOMEDIA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},168,
"AS59274","IDNIC-MST-AS-ID PT Mitra Solusi Telematika",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},167,
"AS2","UDEL-DCN - University of Delaware",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},165,
"AS134650","IDNIC-POLIBATAM-AS-ID Politeknik Negeri Batam",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},164,
"AS135461","IDNIC-PELINDO1-AS-ID PT Pelabuhan Indonesia I (Persero)",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},164,
"AS134643","JKSNET-AS-ID PT Jaya Kartha Solusindo",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},160,
"AS24212","JASNET-AS-ID PT. JASNITA TELEKOMINDO",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},159,
"AS38509","MAXIMA-AS-ID PT. Maxima Data",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},156,
"AS10220","SNET-ID-AP PT. Sejahtera Globalindo",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},156,
"AS23695","ELGANET-AS-ID ELGANET-ASN PT. Elga Yasa Media Internet Service",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},154,
"AS133335","IDNIC-PNP-AS-ID Politeknik Negeri Padang",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},153,
"AS64300","JSN-AS-ID PT JARINGANKU SARANA NUSANTARA",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},152,
"AS59160","IDNIC-BKKBN-AS-ID Badan Kependudukan dan Keluarga Berencana Nasional",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},152,
"AS64308","IDNIC-DATAON-AS-ID PT IndoDev Niaga Internet",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},151,
"AS132668","BALITOWERNET-AS-ID PT Bali Towerindo Sentra",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},148,
"AS56060","SCBD-NET PT ARTHA TELEKOMINDO",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},147,
"AS131726","IDNIC-DISHUBKOMINFO-TEGAL-AS-ID Dishubkominfo Kota Tegal",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},147,
"AS45715","IDNIC-KEMHAN-AS-ID PUSDATIN KEMHAN RI",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},147,
"AS46027","POSTEL-AS-ID Direktorat Jenderal Pos dan Telekomunikasi (Dirjen Postel)",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},147,
"AS24197","BIGNET-AS-ID Elka Prakarsa Utama, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},146,
"AS132673","IDNIC-ARANANETWORK-AS-ID PT Arana Teknologi Indonesia",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},146,
"AS45316","IDNIC-KKI-AS-ID Kantor Komunikasi Dan Informatika Kota Bogor",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},144,
"AS58492","UNISSULA-AS-ID Universitas Islam Sultan Agung",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},142,
"AS45729","INDONET-AS-AP INDO Internet, PT",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},138,
"AS4821","SINERGINET-AS-ID PT Sinergi Semesta Telematika",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},138,
"AS18393","JAVA-AS-AP Java Online, PT.",{v: 0.73, f:'0.73%'},{v: 0.73, f: '0.73%'},137,
"AS22363","PHMGMT-AS1 - Powerhouse Management, Inc.",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},136,
"AS131782","IDNIC-BUMN-AS-ID Kementerian Badan Usaha Milik Negara",{v: 0.00, f:'0.00%'},{v: 0.00, f: '0.00%'},136,
